head;tail;relation
autosomal recessive nonsyndromic deafness 37;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 44;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 42;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 40;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 4;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 39;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 38;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 36;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 29;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 35;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 33;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 32;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 31;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 30;autosomal recessive nonsyndromic deafness;broadmatch
autosomal recessive nonsyndromic deafness 3;autosomal recessive nonsyndromic deafness;broadmatch
retinitis pigmentosa 44;retinitis pigmentosa;broadmatch
retinitis pigmentosa 66;retinitis pigmentosa;broadmatch
retinitis pigmentosa 70;retinitis pigmentosa;broadmatch
hypertrophic cardiomyopathy 12;hypertrophic cardiomyopathy;broadmatch
autosomal recessive limb-girdle muscular dystrophy type 2n;autosomal recessive limb-girdle muscular dystrophy;broadmatch
autosomal recessive limb-girdle muscular dystrophy type 2k;autosomal recessive limb-girdle muscular dystrophy;broadmatch
autosomal recessive limb-girdle muscular dystrophy type 2m;autosomal recessive limb-girdle muscular dystrophy;broadmatch
autosomal recessive limb-girdle muscular dystrophy type 2u;autosomal recessive limb-girdle muscular dystrophy;broadmatch
autosomal recessive limb-girdle muscular dystrophy type 2t;autosomal recessive limb-girdle muscular dystrophy;broadmatch
autosomal recessive limb-girdle muscular dystrophy type 2p;autosomal recessive limb-girdle muscular dystrophy;broadmatch
autosomal recessive limb-girdle muscular dystrophy type 2o;autosomal recessive limb-girdle muscular dystrophy;broadmatch
leber congenital amaurosis 10;leber congenital amaurosis;broadmatch
autosomal recessive limb-girdle muscular dystrophy type 2x;autosomal recessive limb-girdle muscular dystrophy;broadmatch
autosomal recessive limb-girdle muscular dystrophy type 2y;autosomal recessive limb-girdle muscular dystrophy;broadmatch
autosomal recessive limb-girdle muscular dystrophy type 2w;autosomal recessive limb-girdle muscular dystrophy;broadmatch
autosomal recessive limb-girdle muscular dystrophy type 2s;autosomal recessive limb-girdle muscular dystrophy;broadmatch
autosomal recessive limb-girdle muscular dystrophy type 2q;autosomal recessive limb-girdle muscular dystrophy;broadmatch
autosomal recessive limb-girdle muscular dystrophy type 2l;autosomal recessive limb-girdle muscular dystrophy;broadmatch
autosomal recessive limb-girdle muscular dystrophy type 2j;autosomal recessive limb-girdle muscular dystrophy;broadmatch
autosomal recessive limb-girdle muscular dystrophy type 2i;autosomal recessive limb-girdle muscular dystrophy;broadmatch
autosomal dominant limb-girdle muscular dystrophy type 1a;autosomal dominant limb-girdle muscular dystrophy;broadmatch
autosomal dominant limb-girdle muscular dystrophy type 1b;autosomal dominant limb-girdle muscular dystrophy;broadmatch
hypertrophic cardiomyopathy 4;hypertrophic cardiomyopathy;broadmatch
hypertrophic cardiomyopathy 10;hypertrophic cardiomyopathy;broadmatch
hypertrophic cardiomyopathy 9;hypertrophic cardiomyopathy;broadmatch
hypertrophic cardiomyopathy 8;hypertrophic cardiomyopathy;broadmatch
hypertrophic cardiomyopathy 7;hypertrophic cardiomyopathy;broadmatch
hypertrophic cardiomyopathy 6;hypertrophic cardiomyopathy;broadmatch
hypertrophic cardiomyopathy 21;hypertrophic cardiomyopathy;broadmatch
hypertrophic cardiomyopathy 3;hypertrophic cardiomyopathy;broadmatch
autosomal dominant limb-girdle muscular dystrophy type 1c;autosomal dominant limb-girdle muscular dystrophy;broadmatch
hypertrophic cardiomyopathy 2;hypertrophic cardiomyopathy;broadmatch
hypertrophic cardiomyopathy 1;hypertrophic cardiomyopathy;broadmatch
autosomal dominant limb-girdle muscular dystrophy type 1g;autosomal dominant limb-girdle muscular dystrophy;broadmatch
autosomal dominant limb-girdle muscular dystrophy type 1e;autosomal dominant limb-girdle muscular dystrophy;broadmatch
autosomal dominant limb-girdle muscular dystrophy type 1f;autosomal dominant limb-girdle muscular dystrophy;broadmatch
autosomal dominant limb-girdle muscular dystrophy type 1h;autosomal dominant limb-girdle muscular dystrophy;broadmatch
autosomal recessive limb-girdle muscular dystrophy type 2h;autosomal recessive limb-girdle muscular dystrophy;broadmatch
autosomal recessive limb-girdle muscular dystrophy type 2g;autosomal recessive limb-girdle muscular dystrophy;broadmatch
autosomal recessive limb-girdle muscular dystrophy type 2f;autosomal recessive limb-girdle muscular dystrophy;broadmatch
cataract 25;cataract;broadmatch
cataract 7;cataract;broadmatch
cataract 43;cataract;broadmatch
cataract 10 multiple types;cataract;broadmatch
cataract 24;cataract;broadmatch
cataract 21 multiple types;cataract;broadmatch
cataract 5 multiple types;cataract;broadmatch
cataract 14 multiple types;cataract;broadmatch
cataract 45;cataract;broadmatch
cataract 37;cataract;broadmatch
cataract 15 multiple types;cataract;broadmatch
cataract 16 multiple types;cataract;broadmatch
cataract 11 multiple types;cataract;broadmatch
cataract 30;cataract;broadmatch
cataract 36;cataract;broadmatch
cataract 35;cataract;broadmatch
cataract 19 multiple types;cataract;broadmatch
autosomal recessive limb-girdle muscular dystrophy type 2e;autosomal recessive limb-girdle muscular dystrophy;broadmatch
cataract 40;cataract;broadmatch
autosomal recessive limb-girdle muscular dystrophy type 2d;autosomal recessive limb-girdle muscular dystrophy;broadmatch
autosomal recessive limb-girdle muscular dystrophy type 2c;autosomal recessive limb-girdle muscular dystrophy;broadmatch
autosomal recessive limb-girdle muscular dystrophy type 2b;autosomal recessive limb-girdle muscular dystrophy;broadmatch
autosomal recessive limb-girdle muscular dystrophy type 2a;autosomal recessive limb-girdle muscular dystrophy;broadmatch
autosomal recessive limb-girdle muscular dystrophy;limb-girdle muscular dystrophy;broadmatch
autosomal dominant limb-girdle muscular dystrophy;limb-girdle muscular dystrophy;broadmatch
cataract 23;cataract;broadmatch
cataract 33;cataract;broadmatch
cataract 17 multiple types;cataract;broadmatch
cataract 3 multiple types;cataract;broadmatch
cataract 22 multiple types;cataract;broadmatch
cataract 44;cataract;broadmatch
cataract 9 multiple types;cataract;broadmatch
cataract 31 multiple types;cataract;broadmatch
hypertrophic cardiomyopathy 11;hypertrophic cardiomyopathy;broadmatch
hypertrophic cardiomyopathy 13;hypertrophic cardiomyopathy;broadmatch
retinitis pigmentosa 31;retinitis pigmentosa;broadmatch
hypertrophic cardiomyopathy 14;hypertrophic cardiomyopathy;broadmatch
retinitis pigmentosa 4;retinitis pigmentosa;broadmatch
retinitis pigmentosa 56;retinitis pigmentosa;broadmatch
retinitis pigmentosa 55;retinitis pigmentosa;broadmatch
retinitis pigmentosa 47;retinitis pigmentosa;broadmatch
retinitis pigmentosa 26;retinitis pigmentosa;broadmatch
retinitis pigmentosa 38;retinitis pigmentosa;broadmatch
retinitis pigmentosa 33;retinitis pigmentosa;broadmatch
retinitis pigmentosa 28;retinitis pigmentosa;broadmatch
retinitis pigmentosa 54;retinitis pigmentosa;broadmatch
retinitis pigmentosa 71;retinitis pigmentosa;broadmatch
retinitis pigmentosa 58;retinitis pigmentosa;broadmatch
retinitis pigmentosa 75;retinitis pigmentosa;broadmatch
retinitis pigmentosa 39;retinitis pigmentosa;broadmatch
retinitis pigmentosa 67;retinitis pigmentosa;broadmatch
retinitis pigmentosa 12;retinitis pigmentosa;broadmatch
retinitis pigmentosa 61;retinitis pigmentosa;broadmatch
retinitis pigmentosa 68;retinitis pigmentosa;broadmatch
retinitis pigmentosa 40;retinitis pigmentosa;broadmatch
retinitis pigmentosa 25;retinitis pigmentosa;broadmatch
retinitis pigmentosa 1;retinitis pigmentosa;broadmatch
retinitis pigmentosa 73;retinitis pigmentosa;broadmatch
retinitis pigmentosa 10;retinitis pigmentosa;broadmatch
retinitis pigmentosa 9;retinitis pigmentosa;broadmatch
retinitis pigmentosa 42;retinitis pigmentosa;broadmatch
retinitis pigmentosa 63;retinitis pigmentosa;broadmatch
retinitis pigmentosa 7;retinitis pigmentosa;broadmatch
retinitis pigmentosa 41;retinitis pigmentosa;broadmatch
retinitis pigmentosa 48;retinitis pigmentosa;broadmatch
retinitis pigmentosa 14;retinitis pigmentosa;broadmatch
retinitis pigmentosa 62;retinitis pigmentosa;broadmatch
retinitis pigmentosa 43;retinitis pigmentosa;broadmatch
retinitis pigmentosa 29;retinitis pigmentosa;broadmatch
retinitis pigmentosa 49;retinitis pigmentosa;broadmatch
retinitis pigmentosa 35;retinitis pigmentosa;broadmatch
retinitis pigmentosa 18;retinitis pigmentosa;broadmatch
retinitis pigmentosa 32;retinitis pigmentosa;broadmatch
leber congenital amaurosis 6;leber congenital amaurosis;broadmatch
osteogenesis imperfecta with opalescent teeth, blue sclerae and wormian bones but without fractures;osteogenesis imperfecta;broadmatch
osteogenesis imperfecta type 1;osteogenesis imperfecta;broadmatch
leber congenital amaurosis 7;leber congenital amaurosis;broadmatch
leber congenital amaurosis 4;leber congenital amaurosis;broadmatch
leber congenital amaurosis 3;leber congenital amaurosis;broadmatch
leber congenital amaurosis 13;leber congenital amaurosis;broadmatch
hypertrophic cardiomyopathy 25;hypertrophic cardiomyopathy;broadmatch
osteogenesis imperfecta type 7;osteogenesis imperfecta;broadmatch
hypertrophic cardiomyopathy 26;hypertrophic cardiomyopathy;broadmatch
hypertrophic cardiomyopathy 20;hypertrophic cardiomyopathy;broadmatch
hypertrophic cardiomyopathy 18;hypertrophic cardiomyopathy;broadmatch
hypertrophic cardiomyopathy 17;hypertrophic cardiomyopathy;broadmatch
hypertrophic cardiomyopathy 16;hypertrophic cardiomyopathy;broadmatch
hypertrophic cardiomyopathy 15;hypertrophic cardiomyopathy;broadmatch
osteogenesis imperfecta type 8;osteogenesis imperfecta;broadmatch
osteogenesis imperfecta type 17;osteogenesis imperfecta;broadmatch
retinitis pigmentosa 19;retinitis pigmentosa;broadmatch
osteogenesis imperfecta type 15;osteogenesis imperfecta;broadmatch
retinitis pigmentosa 20;retinitis pigmentosa;broadmatch
retinitis pigmentosa 59;retinitis pigmentosa;broadmatch
osteogenesis imperfecta type 11;osteogenesis imperfecta;broadmatch
osteogenesis imperfecta type 6;osteogenesis imperfecta;broadmatch
osteogenesis imperfecta type 9;osteogenesis imperfecta;broadmatch
osteogenesis imperfecta type 12;osteogenesis imperfecta;broadmatch
osteogenesis imperfecta type 10;osteogenesis imperfecta;broadmatch
osteogenesis imperfecta type 3;osteogenesis imperfecta;broadmatch
osteogenesis imperfecta type 16;osteogenesis imperfecta;broadmatch
osteogenesis imperfecta type 5;osteogenesis imperfecta;broadmatch
osteogenesis imperfecta type 14;osteogenesis imperfecta;broadmatch
osteogenesis imperfecta type 13;osteogenesis imperfecta;broadmatch
osteogenesis imperfecta type 2;osteogenesis imperfecta;broadmatch
osteogenesis imperfecta type 4;osteogenesis imperfecta;broadmatch
hypogonadotropic hypogonadism 23 with or without anosmia;hypogonadotropic hypogonadism;broadmatch
hypogonadotropic hypogonadism 19 with or without anosmia;hypogonadotropic hypogonadism;broadmatch
hypogonadotropic hypogonadism 10 with or without anosmia;hypogonadotropic hypogonadism;broadmatch
t-cell immunodeficiency, congenital alopecia, and nail dystrophy;severe combined immunodeficiency;broadmatch
hypomyelinating leukodystrophy;leukodystrophy;broadmatch
adult-onset autosomal dominant demyelinating leukodystrophy;leukodystrophy;broadmatch
ectrodactyly, ectodermal dysplasia, and cleft lip-palate syndrome 1;eec syndrome;broadmatch
ectrodactyly, ectodermal dysplasia, and cleft lip-palate syndrome 3;eec syndrome;broadmatch
eec syndrome;autosomal dominant disease;broadmatch
congenital secretory sodium diarrhea 3;secretory diarrhea;broadmatch
congenital diarrhea 6;congenital diarrhea;broadmatch
congenital malabsorptive diarrhea 4;congenital diarrhea;broadmatch
congenital diarrhea 7 with exudative enteropathy;congenital diarrhea;broadmatch
congenital secretory sodium diarrhea 8;secretory diarrhea;broadmatch
congenital diarrhea 5 with tufting enteropathy;congenital diarrhea;broadmatch
microvillus inclusion disease;congenital diarrhea;broadmatch
congenital diarrhea;diarrhea;broadmatch
cleft lip-palate-ectodermal dysplasia syndrome;autosomal recessive disease;broadmatch
dextro-looped transposition of the great arteries 3;dextro-looped transposition of the great arteries;broadmatch
hypomyelinating leukodystrophy 2;hypomyelinating leukodystrophy;broadmatch
hypomyelinating leukodystrophy 10;hypomyelinating leukodystrophy;broadmatch
hypomyelinating leukodystrophy 4;hypomyelinating leukodystrophy;broadmatch
hypomyelinating leukodystrophy 6;hypomyelinating leukodystrophy;broadmatch
syndromic x-linked intellectual disability 12;syndromic x-linked intellectual disability;broadmatch
syndromic x-linked intellectual disability 17;syndromic x-linked intellectual disability;broadmatch
syndromic x-linked intellectual disability snyder type;syndromic x-linked intellectual disability;broadmatch
mehmo syndrome;syndromic x-linked intellectual disability;broadmatch
syndromic x-linked intellectual disability 5;syndromic x-linked intellectual disability;broadmatch
syndromic x-linked intellectual disability lubs type;syndromic x-linked intellectual disability;broadmatch
hypomyelinating leukodystrophy 8 with or without oligodontia and-or hypogonadotropic hypogonadism;hypomyelinating leukodystrophy;broadmatch
hypomyelinating leukodystrophy 3;hypomyelinating leukodystrophy;broadmatch
hypomyelinating leukodystrophy 12;hypomyelinating leukodystrophy;broadmatch
hypomyelinating leukodystrophy 13;hypomyelinating leukodystrophy;broadmatch
hypomyelinating leukodystrophy 7 with or without oligodontia and-or hypogonadotropic hypogonadism;hypomyelinating leukodystrophy;broadmatch
hypomyelinating leukodystrophy 5;hypomyelinating leukodystrophy;broadmatch
hypomyelinating leukodystrophy 11;hypomyelinating leukodystrophy;broadmatch
hypomyelinating leukodystrophy 9;hypomyelinating leukodystrophy;broadmatch
dextro-looped transposition of the great arteries;congenital heart disease;broadmatch
