head;tail;relation
dental impression material (substance);dental material (substance);broadmatch
wasp venom (substance);hymenoptera venom (substance);broadmatch
plasma product (product);blood product (product);broadmatch
platelet product (product);blood product (product);broadmatch
soya bean (substance);pulse vegetable (substance);broadmatch
disperse orange 1 (substance);textile colors and finishes patch test substance (substance);broadmatch
wild flowers (organism);kingdom plantae (organism);broadmatch
banana (substance);fresh fruit (substance);broadmatch
tree resin (substance);plant material (substance);broadmatch
pellitory pollen (substance);weed pollen (substance);broadmatch
flower and weed pollen (substance);entire pollen (substance);broadmatch
grass pollen (substance);entire pollen (substance);broadmatch
tree and shrub pollen (substance);entire pollen (substance);broadmatch
pollen (substance);plant structure (substance);broadmatch
plant material (substance);organic natural material (substance);broadmatch
vehicle and emulsifier patch test substance (substance);extended series patch test substance (substance);broadmatch
disperse yellow 9 (substance);textile colors and finishes patch test substance (substance);broadmatch
separating agent (substance);dental and maxillofacial laboratory material (substance);broadmatch
biological glue (substance);surgical adhesive (substance);broadmatch
polytetrafluoroethylene (substance);polyethylene (substance);broadmatch
skeletal material (substance);body tissue material (substance);broadmatch
propanol (substance);alcohol (substance);broadmatch
isopropyl alcohol (substance);propanol (substance);broadmatch
methyl propionate (substance);propionic acid ester (substance);broadmatch
isoprene (substance);branched chain alkene (substance);broadmatch
iodomethane (substance);iodinated hydrocarbon (substance);broadmatch
diethylamine (substance);amine and amine derivative (substance);broadmatch
1-chlorobutane (substance);chlorinated hydrocarbon (substance);broadmatch
butyl nitrite (substance);nitrous acid ester (substance);broadmatch
allyl isothiocyanate (substance);organic sulfur compound (substance);broadmatch
linalool (substance);volatile oil (substance);broadmatch
p-aminohippurate (substance);hippuric acid and hippuric acid derivative (substance);broadmatch
acid-base marker or blood gas (substance);biochemical analyte (substance);broadmatch
biochemical analyte (substance);analyte (substance);broadmatch
milliliter (qualifier value);international system of units-derived unit of volume (qualifier value);broadmatch
unit of volume (qualifier value);unit of measure (qualifier value);broadmatch
microgram (qualifier value);international system of units unit of mass (qualifier value);broadmatch
milligram (qualifier value);international system of units unit of mass (qualifier value);broadmatch
gram (qualifier value);international system of units unit of mass (qualifier value);broadmatch
international system of units unit of mass (qualifier value);unit of mass (qualifier value);broadmatch
unit of mass (qualifier value);unit of measure (qualifier value);broadmatch
colloid sulfur (substance);sublimed sulfur (substance);broadmatch
blood material (substance);biological substance (substance);broadmatch
fat (substance);body material (substance);broadmatch
disperse orange 13 (substance);textile colors and finishes patch test substance (substance);broadmatch
disperse brown 1 (substance);textile colors and finishes patch test substance (substance);broadmatch
perfumes and flavors patch test series (substance);extended series patch test substance (substance);broadmatch
plant allergen patch test series (substance);extended series patch test substance (substance);broadmatch
bis (diethyldithiocarbamato) zinc (substance);rubber compound (substance);broadmatch
bis (dibutyldithiocarbamato) zinc (substance);rubber compound (substance);broadmatch
4,4'-dihydroxybiphenyl (substance);rubber compound (substance);broadmatch
epoxy acrylate (substance);acrylate and methacrylate patch test series - printing (substance);broadmatch
isocyanate series (substance);extended series patch test substance (substance);broadmatch
epoxy resin - cycloaliphatic (substance);epoxy series patch test substance (substance);broadmatch
epoxy series patch test substance (substance);extended series patch test substance (substance);broadmatch
triglycidyl isocyanurate (substance);plastics and glues patch test substance (substance);broadmatch
cyclohexanone resin (substance);plastics and glues patch test substance (substance);broadmatch
plastics and glues patch test substance (substance);extended series patch test substance (substance);broadmatch
alantolactone (substance);phytochemical (substance);broadmatch
photographic chemical (substance);extended series patch test substance (substance);broadmatch
disperse blue 85 (substance);textile colors and finishes patch test substance (substance);broadmatch
musk xylene (substance);extended series patch test substance (substance);broadmatch
musk ketone (substance);extended series patch test substance (substance);broadmatch
musk ambrette (substance);extended series patch test substance (substance);broadmatch
musk tibetine (substance);fragrance series (substance);broadmatch
musk moskene (substance);fragrance series (substance);broadmatch
lavender absolute (substance);fragrance series (substance);broadmatch
jasmine synthetic (substance);fragrance series (substance);broadmatch
jasmine absolute egyptian (substance);fragrance series (substance);broadmatch
fragrance series (substance);extended series patch test substance (substance);broadmatch
oak moss absolute (substance);perfumes and flavors patch test series (substance);broadmatch
cedarwood oil (substance);volatile oil (substance);broadmatch
cyclohexyl thiophthalimide (substance);rubber compound (substance);broadmatch
n-cyclohexylbenzothiazyl sulfenamide (substance);rubber compound (substance);broadmatch
dibenzothiazyl disulfide (substance);rubber compound (substance);broadmatch
dipentamethylenethiuram disulfide (substance);rubber compound (substance);broadmatch
disperse blue 35 (substance);textile colors and finishes patch test substance (substance);broadmatch
disperse blue 153 (substance);textile colors and finishes patch test substance (substance);broadmatch
disperse blue 124 (substance);textile colors and finishes patch test substance (substance);broadmatch
disperse blue 106 (substance);textile colors and finishes patch test substance (substance);broadmatch
basic red 46 (substance);textile colors and finishes patch test substance (substance);broadmatch
textile colors and finishes patch test substance (substance);extended series patch test substance (substance);broadmatch
primin (substance);emollient (substance);broadmatch
balsam of tolu (substance);balsam (substance);broadmatch
2-phenylbenzimidazol-5-sulfonic acid (substance);sulfonic acid ester (substance);broadmatch
3-(4-methylbenzylidene)-camphor (substance);camphorated phenol (substance);broadmatch
isopropyl dibenzoylmethane (substance);methane (substance);broadmatch
isoamyl p-methoxycinnamate (substance);carboxylic ester (substance);broadmatch
mexenone (substance);benzophenone (substance);broadmatch
octinoxate (substance);cinnamic acid ester (substance);broadmatch
avobenzone (substance);ketone (substance);broadmatch
nigrosine (substance);shoe series patch test substance (substance);broadmatch
shoe series patch test substance (substance);extended series patch test substance (substance);broadmatch
2,2,4-trimethyl-1,2-dihydroquinoline (substance);rubber compound (substance);broadmatch
tetramethylthiuram monosulfide (substance);rubber compound (substance);broadmatch
n,n'-diphenyl paraphenylenediamine (substance);rubber compound (substance);broadmatch
n,n-di-beta-naphthyl-4-phenylenediamine (substance);rubber compound (substance);broadmatch
