head;tail;relation
cutaneous t-cell lymphoma, no international classification of diseases for oncology subtype (morphologic abnormality);primary cutaneous t-cell lymphoma - category (morphologic abnormality);broadmatch
region of fallopian tube (body structure);fallopian tube part (body structure);broadmatch
chamber of eye (body structure);anterior eyeball segment structure (body structure);broadmatch
embryonal carcinoma (morphologic abnormality);malignant germ cell neoplasm (morphologic abnormality);broadmatch
joint structure of pelvis or upper leg (body structure);joint structure of body region (body structure);broadmatch
region of mediastinum (body structure);mediastinal structure (body structure);broadmatch
spinal cord tissue structure (body structure);spinal cord part (body structure);broadmatch
posterior fossa meninges (body structure);region of brain meninges (body structure);broadmatch
brain tissue structure (body structure);brain part (body structure);broadmatch
tooth, gum, and/or supporting structure (body structure);structure of jaw region within part of mouth (body structure);broadmatch
ectopic endocrine structure (body structure);structure of endocrine system (body structure);broadmatch
diffuse neuroendocrine structure (body structure);structure of endocrine system (body structure);broadmatch
pyloric structure of stomach (body structure);part of pyloric region (body structure);broadmatch
acquired body structure (body structure);anatomical or acquired body structure (body structure);broadmatch
layer of adrenal gland (body structure);adrenal part (body structure);broadmatch
structure of curvature of stomach (body structure);stomach wall structure (body structure);broadmatch
region of pancreas (body structure);pancreas part (body structure);broadmatch
peritoneal connection of liver (body structure);liver structure (body structure);broadmatch
ligament of ovary (body structure);non-skeletal ligament structure (body structure);broadmatch
skin structure of part of anterior abdominal wall (body structure);skin structure of anterior abdominal wall (body structure);broadmatch
skin of part of pelvic region (body structure);skin structure of pelvis (body structure);broadmatch
follicular adenocarcinoma, well differentiated (morphologic abnormality);primary malignant adenomatous neoplasm (morphologic abnormality);broadmatch
chin structure (body structure);lower jaw region structure (body structure);broadmatch
verruca (morphologic abnormality);proliferative mass (morphologic abnormality);broadmatch
nodular malignant lymphoma, lymphocytic - intermediate differentiation (disorder);follicular low grade b-cell lymphoma (disorder);broadmatch
nodular malignant lymphoma, lymphocytic - well differentiated (disorder);follicular low grade b-cell lymphoma (disorder);broadmatch
histiocytoma (morphologic abnormality);benign fibromatous neoplasm - category (morphologic abnormality);broadmatch
giant cell sarcoma (morphologic abnormality);sarcoma, no international classification of diseases for oncology subtype (morphologic abnormality);broadmatch
neuronal and mixed neuronal-glial tumor (morphologic abnormality);central nervous system tumor morphology (morphologic abnormality);broadmatch
cylindroma (morphologic abnormality);neoplasm (morphologic abnormality);broadmatch
basal cell carcinoma - sclerosing type (morphologic abnormality);infiltrating basal cell carcinoma (morphologic abnormality);broadmatch
esophageal and/or gastric structures (body structure);upper gastrointestinal tract structure (body structure);broadmatch
proliferation (morphologic abnormality);growth alteration (morphologic abnormality);broadmatch
mesonephric duct derivative (body structure);mesonephric structure (body structure);broadmatch
eyeball segment structure (body structure);eye part (body structure);broadmatch
lymphatic edema (morphologic abnormality);edema (morphologic abnormality);broadmatch
structure of posterior wall of nasopharynx (body structure);nasopharyngeal wall structure (body structure);broadmatch
cribriform carcinoma (morphologic abnormality);primary malignant adenomatous neoplasm (morphologic abnormality);broadmatch
transitional epithelium (body structure);epithelium (body structure);broadmatch
disseminated adenocarcinoma (morphologic abnormality);carcinomatosis (morphologic abnormality);broadmatch
cemento-ossifying fibroma (morphologic abnormality);odontogenic tumor, benign (morphologic abnormality);broadmatch
microfollicular adenoma (morphologic abnormality);benign adenomatous neoplasm - category (morphologic abnormality);broadmatch
disseminated squamous cell carcinoma (morphologic abnormality);carcinomatosis (morphologic abnormality);broadmatch
regional spinal joint structure (body structure);joint structure of spine (body structure);broadmatch
elevator of shoulder girdle (body structure);muscle acting on shoulder girdle (body structure);broadmatch
muscle acting on shoulder girdle (body structure);structure of muscle acting on joint (body structure);broadmatch
regional back structure (body structure);structure of back of trunk (body structure);broadmatch
rotator of cervical intervertebral joint (body structure);structure of muscle acting on cervical intervertebral joint (body structure);broadmatch
skin of part of shoulder and upper arm (body structure);skin of part of upper limb (body structure);broadmatch
skin of part of ankle and foot (body structure);skin structure of ankle and/or foot (body structure);broadmatch
skin of part of wrist and hand (body structure);skin structure of wrist and hand (body structure);broadmatch
vascular structure of organs (body structure);blood vessel structure (body structure);broadmatch
mesothelioma, biphasic, malignant (morphologic abnormality);mesothelioma, malignant (morphologic abnormality);broadmatch
musculoskeletal device (physical object);biomedical device (physical object);broadmatch
larynx and/or tracheal structures (body structure);respiratory tract structure (body structure);broadmatch
bladder and outflow structure (body structure);lower urinary tract structure (body structure);broadmatch
face and/or neck structure (body structure);structure of head and/or neck (body structure);broadmatch
structure of posterior margin of nasal septum and/or choana (body structure);nasal cavity structure (body structure);broadmatch
structure of small intestine (body structure);intestinal structure (body structure);broadmatch
fetal period (qualifier value);fetal or neonatal period (qualifier value);broadmatch
special disorder atoms (qualifier value);special atomic mapping values (qualifier value);broadmatch
fifth metatarsal structure (body structure);lesser metatarsal structure (body structure);broadmatch
structure of lower extremity from knee to ankle (body structure);structure of free lower limb (body structure);broadmatch
skin of part of anogenital region (body structure);skin structure of anogenital region (body structure);broadmatch
structure of posterior wall of hypopharynx (body structure);wall of hypopharynx (body structure);broadmatch
villous adenocarcinoma (morphologic abnormality);primary malignant adenomatous neoplasm (morphologic abnormality);broadmatch
non-ionizing radiation (physical force);radiation (physical force);broadmatch
mental function (observable entity);nervous system function (observable entity);broadmatch
portal tract structure (body structure);microscopic liver structure (body structure);broadmatch
skin of part of mouth region (body structure);skin of perioral region of face (body structure);broadmatch
skin of part of eye region (body structure);skin of eye region (body structure);broadmatch
exocervical structure (body structure);part of uterine cervix (body structure);broadmatch
external ear structure (body structure);ear part (body structure);broadmatch
germinoma (morphologic abnormality);malignant germ cell neoplasm (morphologic abnormality);broadmatch
melanotic neurofibroma (morphologic abnormality);benign neurofibroma (morphologic abnormality);broadmatch
lesser toe structure (body structure);toe structure (body structure);broadmatch
structure of regional nervous system (body structure);structure of nervous system (body structure);broadmatch
regional cardiovascular structure (body structure);structure of cardiovascular system (body structure);broadmatch
skin of part of digit (body structure);skin of digit (body structure);broadmatch
skin of part of foot (body structure);skin structure of foot (body structure);broadmatch
skin of part of knee (body structure);skin structure of knee (body structure);broadmatch
skin of part of axilla (body structure);skin structure of axilla (body structure);broadmatch
structure of colic flexure (body structure);region of colon (body structure);broadmatch
structure of carina of trachea (body structure);tracheal bifurcation structure (body structure);broadmatch
