head;tail;relation
product containing pyrimethamine (medicinal product);dihydrofolate reductase inhibitor;broadmatch
vecuronium (substance);nicotinic antagonist;broadmatch
antiplatelet agent;cangrelor (substance);narrowmatch
product containing metaxalone (medicinal product);metaxalone;exactmatch
ret inhibitor;product containing selpercatinib (medicinal product);narrowmatch
varenicline tartrate (substance);nicotinic agonist;broadmatch
duvoglustat hydrochloride (substance);duvoglustat hydrochloride;exactmatch
etynodiol (substance);hormone therapy agent;broadmatch
beta-adrenergic antagonist;oxprenolol (substance);narrowmatch
delavirdine (substance);delavirdine;exactmatch
acetate (substance);acetate;exactmatch
recombinant erythropoietin;product containing epoetin beta (medicinal product);narrowmatch
linaclotide (substance);hormone therapy agent;broadmatch
product containing efinaconazole (medicinal product);antifungal agent;broadmatch
product containing repaglinide (medicinal product);anti-diabetic agent;broadmatch
product containing succinylcholine (medicinal product);succinylcholine;exactmatch
product containing solifenacin (medicinal product);solifenacin;exactmatch
product containing orlistat (medicinal product);orlistat;exactmatch
product containing teniposide (medicinal product);teniposide;exactmatch
etofibrate (substance);etofibrate;exactmatch
product containing ethinylestradiol and norethisterone (medicinal product);oral contraceptive preparation;broadmatch
voclosporin (substance);pharmacologic substance;broadmatch
azilsartan (substance);angiotensin ii receptor antagonist;broadmatch
product containing dexbrompheniramine (medicinal product);dexbrompheniramine;exactmatch
bosentan monohydrate (substance);endothelin receptor antagonist;broadmatch
glycerol phenylbutyrate (substance);glycerol phenylbutyrate;exactmatch
product containing bumetanide (medicinal product);loop diuretic;broadmatch
enzyme inhibitor;gemcitabine (substance);narrowmatch
histamine-1 receptor antagonist;product containing tramazoline (medicinal product);narrowmatch
product containing methylergometrine (medicinal product);cns stimulant;broadmatch
product containing rilpivirine (medicinal product);rilpivirine;exactmatch
pharmacologic substance;carbon (11-c) methionine (substance);narrowmatch
hexamethonium (substance);nicotinic antagonist;broadmatch
anticholinergic agent;glycopyrronium (substance);narrowmatch
beclometasone dipropionate (substance);pharmacologic substance;broadmatch
anticholinergic agent;product containing gallamine (medicinal product);narrowmatch
product containing primaquine (medicinal product);primaquine phosphate;exactmatch
medicinal product containing epidermal growth factor receptor antagonist and acting as antineoplastic agent (product);epidermal growth factor receptor tyrosine kinase inhibitor;exactmatch
donepezil (substance);donepezil;exactmatch
benserazide hydrochloride (substance);enzyme inhibitor;broadmatch
antiviral agent;product containing velpatasvir (medicinal product);narrowmatch
product containing fish derived omega 3 fatty acid (medicinal product);fish oil;exactmatch
mestranol (substance);therapeutic estradiol;broadmatch
product containing grazoprevir (medicinal product);grazoprevir;exactmatch
muscle relaxant;gallamine triethiodide (substance);narrowmatch
product containing recombinant human antithrombin iii (medicinal product);antithrombin alfa;exactmatch
product containing magnesium glycinate (medicinal product);magnesium glycinate;exactmatch
buprenorphine hydrochloride (substance);alkaloid;broadmatch
aminopromazine fumarate (substance);antispasmodic agent;broadmatch
product containing dorzolamide (medicinal product);carbonic anhydrase inhibitor;broadmatch
product containing flubendazole (medicinal product);antihelminthic agent;broadmatch
product containing bosentan (medicinal product);endothelin receptor antagonist;broadmatch
oxybuprocaine (substance);benoxinate;exactmatch
product containing fluspirilene (medicinal product);fluspirilene;exactmatch
levamisole (substance);tetramisole;exactmatch
oxiconazole (substance);oxiconazole;exactmatch
triethanolamine (substance);trolamine;exactmatch
hormone therapy agent;trenbolone acetate (substance);narrowmatch
pharmacologic substance;cyclophosphamide (substance);narrowmatch
trimetrexate (substance);trimetrexate;exactmatch
oxyquinoline sulfate (substance);oxyquinoline sulfate;exactmatch
anticholinergic agent;metixene hydrochloride (substance);narrowmatch
sulfacetamide (substance);sulfacetamide;exactmatch
edetate trisodium (substance);edetate trisodium;exactmatch
purine nucleoside phosphorylase inhibitor;product containing forodesine (medicinal product);narrowmatch
laxative;bisacodyl (substance);narrowmatch
methyl ether (substance);dimethyl ether;exactmatch
isoprenaline (substance);bronchodilator;broadmatch
product containing formoterol (medicinal product);formoterol;exactmatch
nonsteroidal antiinflammatory drug;bufexamac (substance);narrowmatch
protein synthesis inhibitor;pirlimycin hydrochloride (substance);narrowmatch
cetrorelix acetate (substance);cetrorelix acetate;exactmatch
neuroprotective agent;product containing edaravone (medicinal product);narrowmatch
dapoxetine (substance);dapoxetine;exactmatch
antihelminthic agent;pyrvinium pamoate (substance);narrowmatch
fluvastatin sodium (substance);hmg-coa reductase inhibitor;broadmatch
product containing carbimazole (medicinal product);hormone antagonist;broadmatch
glasdegib (substance);glasdegib;exactmatch
capric acid (substance);capric acid;exactmatch
product containing lofexidine (medicinal product);lofexidine;exactmatch
product containing risedronic acid (medicinal product);bone resorption inhibitor;broadmatch
duvoglustat (substance);pharmacologic substance;broadmatch
product containing methscopolamine (medicinal product);methscopolamine;exactmatch
product containing vecuronium (medicinal product);vecuronium;exactmatch
topical anti-infective agent;product containing chlorhexidine (medicinal product);narrowmatch
dicycloverine (substance);dicyclomine;exactmatch
sulfinpyrazone (substance);uricosuric agent;broadmatch
chlorphenesin (substance);chlorphenesin;exactmatch
vorapaxar (substance);antiplatelet agent;broadmatch
jalap (substance);drug, natural product;broadmatch
adrenergic agent;pholedrine (substance);narrowmatch
diuretic;ethoxyzolamide (substance);narrowmatch
product containing temozolomide (medicinal product);antineoplastic alkylating agent;broadmatch
cytoprotective agent;product containing sucralfate (medicinal product);narrowmatch
product containing trimetaphan (medicinal product);trimethaphan;exactmatch
ajmaline (substance);antiarrhythmic agent;broadmatch
adapalene (substance);retinoic acid agent;broadmatch
barbiturate;metharbital (substance);narrowmatch
product containing eslicarbazepine (medicinal product);eslicarbazepine;exactmatch
antineoplastic enzyme inhibitor;umbralisib tosylate (substance);narrowmatch
product containing triclosan (medicinal product);triclosan;exactmatch
product containing estrogen receptor antagonist (product);antiestrogen;exactmatch
adrenal agent;product containing diflucortolone (medicinal product);narrowmatch
product containing itraconazole (medicinal product);itraconazole;exactmatch
arbutamine (substance);arbutamine;exactmatch
anti-diabetic agent;exenatide (substance);narrowmatch
wheat gluten (substance);wheat gluten;exactmatch
gemcitabine (substance);enzyme inhibitor;broadmatch
adrenergic agent;milnacipran (substance);narrowmatch
choline magnesium trisalicylate (substance);choline magnesium trisalicylate;exactmatch
vasodilating agent;aviptadil (substance);narrowmatch
antiplatelet agent;anagrelide (substance);narrowmatch
btk inhibitor;ibrutinib (substance);narrowmatch
product containing colestipol (medicinal product);bile acid sequestrant;broadmatch
hexobarbital (substance);barbiturate;broadmatch
topical anti-infective agent;product containing aluminium acetate (medicinal product);narrowmatch
non-nucleoside reverse transcriptase inhibitor;product containing doravirine (medicinal product);narrowmatch
antipsychotic agent;product containing zuclopenthixol (medicinal product);narrowmatch
brivaracetam (substance);neuroprotective agent;broadmatch
product containing prasugrel (medicinal product);prasugrel;exactmatch
propranolol (substance);propranolol;exactmatch
benzhydrocodone (substance);benzhydrocodone;exactmatch
glyceryl trinitrate (substance);nitroglycerin;exactmatch
vilanterol trifenatate (substance);bronchodilator;broadmatch
bumetanide (substance);loop diuretic;broadmatch
product containing protriptyline (medicinal product);tricyclic antidepressant;broadmatch
fluvastatin (substance);hmg-coa reductase inhibitor;broadmatch
carglumic acid (substance);carglumic acid;exactmatch
anticoagulant agent;bromindione (substance);narrowmatch
tubulin binding agent;eribulin (substance);narrowmatch
rasagiline (substance);rasagiline;exactmatch
etravirine (substance);non-nucleoside reverse transcriptase inhibitor;broadmatch
hexobendine (substance);hexobendine;exactmatch
product containing nebivolol (medicinal product);beta-adrenergic antagonist;broadmatch
enzyme replacement or supplement agent;elosulfase alfa (substance);narrowmatch
chlormadinone (substance);chlormadinone;exactmatch
endothelin receptor antagonist;product containing macitentan (medicinal product);narrowmatch
histamine-1 receptor antagonist;tramazoline (substance);narrowmatch
product containing dexfenfluramine (medicinal product);dexfenfluramine;exactmatch
anetholtrithion (substance);anetholtrithion;exactmatch
product containing quinapril (medicinal product);quinapril;exactmatch
oxcarbazepine (substance);oxcarbazepine;exactmatch
dacarbazine (substance);dacarbazine;exactmatch
berotralstat (substance);protease inhibitor;broadmatch
antiparkinsonian agent;product containing istradefylline (medicinal product);narrowmatch
medicinal product acting as antidiabetic agent (product);anti-diabetic agent;exactmatch
methyldopa (substance);dopamine agonist;broadmatch
product containing ribociclib (medicinal product);ribociclib;exactmatch
cetylpyridinium (substance);topical anti-infective agent;broadmatch
gonadotropin-releasing hormone analog;histrelin (substance);narrowmatch
riluzole (substance);riluzole;exactmatch
antifungal agent;product containing posaconazole (medicinal product);narrowmatch
product containing choline magnesium trisalicylate (medicinal product);nonsteroidal antiinflammatory drug;broadmatch
product containing miglustat (medicinal product);miglustat;exactmatch
product containing phenylbutyric acid (medicinal product);4-phenylbutyric acid;exactmatch
olmesartan medoxomil (substance);angiotensin ii receptor antagonist;broadmatch
product containing cilastatin (medicinal product);protease inhibitor;broadmatch
clomipramine (substance);clomipramine;exactmatch
gene therapy agent;onasemnogene abeparvovec (substance);narrowmatch
pyrimidine antagonist;gemcitabine hydrochloride (substance);narrowmatch
product containing collagen (medicinal product);collagen;exactmatch
product containing canagliflozin (medicinal product);sglt2 inhibitor;broadmatch
pharmacologic substance;product containing valbenazine (medicinal product);narrowmatch
succinic acid (substance);succinic acid;exactmatch
purine antagonist;product containing nelarabine (medicinal product);narrowmatch
bepotastine besilate (substance);bepotastine besylate;exactmatch
fomivirsen (substance);antiviral agent;broadmatch
styramate (substance);muscle relaxant;broadmatch
propylhexedrine (substance);levopropylhexedrine;exactmatch
product containing ephedrine and theophylline (medicinal product);theophylline ephedrine;exactmatch
