head;tail;relation
non-hodgkin lymphoma, no international classification of diseases for oncology subtype (morphologic abnormality);hematopoietic and lymphoid neoplasm (antiquated);broadmatch
reticulosarcoma (disorder);hematopoietic and lymphoid neoplasm (antiquated);broadmatch
intraepidermal epithelioma of jadassohn (morphologic abnormality);epithelial neoplasm (antiquated);broadmatch
peutz jeghers polyp (morphologic abnormality);gastrointestinal polyp;broadmatch
melanoma and neural system tumor syndrome (disorder);hereditary neoplastic syndrome;broadmatch
angiokeratoma of fordyce (disorder);skin angiokeratoma;broadmatch
hodgkin's disease in remission (disorder);lymphoma in remission;broadmatch
dendritic cell sarcoma (morphologic abnormality);hematopoietic and lymphoid neoplasm (antiquated);broadmatch
hodgkin lymphoma, nodular lymphocyte predominance (morphologic abnormality);hodgkin's lymphoma (antiquated);broadmatch
non-hodgkin lymphoma, no international classification of diseases for oncology subtype (morphologic abnormality);lymphoma by working formulation (antiquated);broadmatch
precursor cell lymphoblastic leukemia (morphologic abnormality);leukemia (antiquated);broadmatch
polyp of maxillary sinus (disorder);paranasal sinus polyp;broadmatch
benign odontoma (morphologic abnormality);hamartoma;broadmatch
connective tissue nevus of skin (disorder);hamartoma;broadmatch
intraepidermal epithelioma of jadassohn (disorder);epithelial neoplasm (antiquated);broadmatch
multiple self-healing epithelioma of ferguson-smith (disorder);hereditary neoplastic syndrome;broadmatch
rectal polyp (disorder);colorectal polyp;broadmatch
enteroglucagonoma (morphologic abnormality);epithelial neoplasm (antiquated);broadmatch
leukoplakia (morphologic abnormality);precancerous condition;broadmatch
moniliform hamartoma (disorder);hamartoma;broadmatch
malignant hemangiopericytoma of skin (disorder);malignant hemangiopericytoma;broadmatch
neoplasm, uncertain whether benign or malignant (morphologic abnormality);neoplasm by special category;broadmatch
leukoplakia of gingiva (disorder);oral cavity leukoplakia;broadmatch
adenomatous polyp of cervix uteri (disorder);uterine polyp;broadmatch
neoplasm, malignant, uncertain whether primary or metastatic (morphologic abnormality);malignant neoplasm;broadmatch
malignant lymphoma, large b-cell, diffuse, no international classification of diseases for oncology subtype (morphologic abnormality);malignant lymphoma, non-cleaved cell type;broadmatch
verrucous papilloma (morphologic abnormality);epithelial neoplasm (antiquated);broadmatch
hodgkin's granuloma (disorder);hodgkin's lymphoma (antiquated);broadmatch
hodgkin lymphoma, nodular lymphocyte predominance (disorder);hodgkin's lymphoma (antiquated);broadmatch
hodgkin's sarcoma (disorder);hodgkin's lymphoma (antiquated);broadmatch
precursor b-cell neoplasm (morphologic abnormality);b cell neoplasms of the mouse hematologic system;broadmatch
neurofibromatosis (morphologic abnormality);hereditary neoplastic syndrome;broadmatch
precancerous melanosis (morphologic abnormality);precancerous condition;broadmatch
myeloid leukemia, no international classification of diseases for oncology subtype (morphologic abnormality);hematopoietic and lymphoid neoplasm (antiquated);broadmatch
t-cell chronic lymphocytic leukemia (disorder);leukemia (antiquated);broadmatch
papillary carcinoma, follicular variant (morphologic abnormality);epithelial neoplasm (antiquated);broadmatch
histiocytic sarcoma (morphologic abnormality);hematopoietic and lymphoid neoplasm (antiquated);broadmatch
intraductal papillomatosis (morphologic abnormality);epithelial neoplasm (antiquated);broadmatch
solitary reticulohistiocytoma (disorder);non-neoplastic connective and soft tissue disorder;broadmatch
second primary cancer (disorder);primary malignant neoplasm;broadmatch
adenoma, no subtype (morphologic abnormality);epithelial neoplasm;broadmatch
metaplastic polyp (morphologic abnormality);gastrointestinal polyp;broadmatch
endemic burkitt's lymphoma (morphologic abnormality);ebv-related burkitt lymphoma;broadmatch
malignant neoplasms of independent (primary) multiple sites (disorder);malignant neoplasm;broadmatch
carcinoid tumor - argentaffin (morphologic abnormality);epithelial neoplasm (antiquated);broadmatch
squamous cell carcinoma in situ with questionable stromal invasion (morphologic abnormality);squamous cell carcinoma;broadmatch
mucinous cystadenoma of pancreas (disorder);epithelial neoplasm (antiquated);broadmatch
primary malignant neoplasm of independent multiple sites (disorder);malignant neoplasm;broadmatch
medullary carcinoma (morphologic abnormality);epithelial neoplasm (antiquated);broadmatch
tumor progression (finding);tumor-associated process;broadmatch
mixed acidophil-basophil adenoma (morphologic abnormality);pituitary gland neoplasm (antiquated);broadmatch
diffuse malignant lymphoma - centroblastic-centrocytic (disorder);lymphoma/leukemia by kiel classification (antiquated);broadmatch
renal granular cell carcinoma (disorder);epithelial neoplasm (antiquated);broadmatch
fibroblastic liposarcoma (morphologic abnormality);connective and soft tissue neoplasm (antiquated);broadmatch
malignant histiocytosis (disorder);hematopoietic and lymphoid neoplasm (antiquated);broadmatch
verruciform xanthoma (morphologic abnormality);non-neoplastic connective and soft tissue disorder;broadmatch
mucinous cystadenocarcinoma of pancreas (disorder);epithelial neoplasm (antiquated);broadmatch
adenomyoepithelioma (morphologic abnormality);experimental organism neoplasm;broadmatch
fordyce angiokeratoma of scrotum (disorder);skin angiokeratoma;broadmatch
mucinous cystadenocarcinoma, non-invasive (morphologic abnormality);epithelial neoplasm (antiquated);broadmatch
angiokeratoma of mibelli (disorder);skin angiokeratoma;broadmatch
acute eosinophilic leukemia (disorder);leukemia (antiquated);broadmatch
follicular lymphoma, grade 3 (morphologic abnormality);lymphoma/leukemia by kiel classification (antiquated);broadmatch
t-zone lymphoma (disorder);hematopoietic and lymphoid neoplasm (antiquated);broadmatch
pigmented nevus, no international classification of diseases for oncology subtype (morphologic abnormality);hamartoma;broadmatch
mixed squamous cell and glandular papilloma (morphologic abnormality);epithelial neoplasm (antiquated);broadmatch
verruciform xanthoma of skin (disorder);non-neoplastic connective and soft tissue disorder;broadmatch
polyp of gallbladder (disorder);gastrointestinal polyp;broadmatch
interdigitating dendritic cell sarcoma (disorder);hematopoietic and lymphoid neoplasm (antiquated);broadmatch
interdigitating dendritic cell sarcoma (morphologic abnormality);hematopoietic and lymphoid neoplasm (antiquated);broadmatch
frontal sinus polyp (disorder);paranasal sinus polyp;broadmatch
odontoameloblastoma (morphologic abnormality);neoplasm by obsolete classification;broadmatch
angiomyosarcoma (morphologic abnormality);connective and soft tissue neoplasm (antiquated);broadmatch
pancoast's syndrome (disorder);neoplastic syndrome;broadmatch
hemangiopericytoma (morphologic abnormality);hemangiopericytic neoplasm;broadmatch
polyp of sphenoidal sinus (disorder);paranasal sinus polyp;broadmatch
benign stromal tumor (morphologic abnormality);connective and soft tissue neoplasm (antiquated);broadmatch
polyostotic fibrous dysplasia of bone (disorder);fibrous dysplasia;broadmatch
hemangioblastic meningioma (morphologic abnormality);nervous system neoplasm (antiquated);broadmatch
hemangioendothelioma, benign (morphologic abnormality);connective and soft tissue neoplasm (antiquated);broadmatch
benign adenomatous neoplasm (disorder);epithelial neoplasm;broadmatch
pulmonary adenomatosis (morphologic abnormality);epithelial neoplasm (antiquated);broadmatch
hair nevus (disorder);hamartoma;broadmatch
myelofibrosis due to and following essential thrombocythemia (disorder);myelofibrosis;broadmatch
acidophil adenoma (morphologic abnormality);pituitary gland neoplasm (antiquated);broadmatch
malignant hemangiopericytoma of orbit (disorder);malignant hemangiopericytoma;broadmatch
mixed acidophil-basophil carcinoma (morphologic abnormality);pituitary gland neoplasm (antiquated);broadmatch
t-cell acute lymphoblastic leukemia (disorder);leukemia (antiquated);broadmatch
cerebellar sarcoma (morphologic abnormality);nervous system neoplasm (antiquated);broadmatch
malignant teratoma, intermediate (morphologic abnormality);germ cell tumor (antiquated);broadmatch
atypical mole syndrome (disorder);hereditary neoplastic syndrome;broadmatch
tag (morphologic abnormality);fibroepithelial polyp;broadmatch
african burkitt's lymphoma (disorder);ebv-related burkitt lymphoma;broadmatch
oligodendroblastoma (morphologic abnormality);nervous system neoplasm (antiquated);broadmatch
eccrine papillary adenoma of skin (disorder);epithelial neoplasm (antiquated);broadmatch
medulloepithelioma (morphologic abnormality);nervous system neoplasm (antiquated);broadmatch
malignant lymphoma, centroblastic type, follicular (disorder);lymphoma/leukemia by kiel classification (antiquated);broadmatch
mesenchymoma (morphologic abnormality);connective and soft tissue neoplasm (antiquated);broadmatch
hodgkin's disease, nodular sclerosis - mixed cellularity (disorder);hodgkin's lymphoma (antiquated);broadmatch
myeloid leukemia in remission (disorder);leukemia in remission;broadmatch
round cell liposarcoma (morphologic abnormality);connective and soft tissue neoplasm (antiquated);broadmatch
connective tissue nevus (morphologic abnormality);hamartoma;broadmatch
reticulosarcoma morphology (morphologic abnormality);hematopoietic and lymphoid neoplasm (antiquated);broadmatch
solid pseudopapillary carcinoma of pancreas (disorder);epithelial neoplasm (antiquated);broadmatch
leukoplakia of tongue (disorder);oral cavity leukoplakia;broadmatch
hodgkin lymphoma, no international classification of diseases for oncology subtype (morphologic abnormality);hodgkin's lymphoma (antiquated);broadmatch
hemangioma of retina (disorder);connective and soft tissue neoplasm (antiquated);broadmatch
leukoplakia of oral mucosa (disorder);precancerous condition;broadmatch
hyperplastic polyp (morphologic abnormality);gastrointestinal polyp;broadmatch
neurofibromatosis syndrome (disorder);hereditary neoplastic syndrome;broadmatch
chronic monocytic leukemia (disorder);hematopoietic and lymphoid neoplasm (antiquated);broadmatch
precursor t-cell lymphoblastic leukemia (morphologic abnormality);leukemia (antiquated);broadmatch
verner-morrison syndrome (disorder);neoplastic syndrome;broadmatch
dermatofibroma, no international classification of diseases for oncology subtype (morphologic abnormality);non-neoplastic connective and soft tissue disorder;broadmatch
basal cell nevus with comedones (disorder);hamartoma;broadmatch
leukoplakia of vocal cords (disorder);precancerous condition;broadmatch
acute myeloid leukemia in remission (disorder);acute leukemia in remission;broadmatch
high grade t-cell lymphoma (disorder);high grade lymphoma;broadmatch
chromophobe adenoma (morphologic abnormality);pituitary gland neoplasm (antiquated);broadmatch
cartilaginous hamartoma (morphologic abnormality);hamartoma;broadmatch
papillary and follicular adenocarcinoma (morphologic abnormality);epithelial neoplasm (antiquated);broadmatch
water-clear cell adenocarcinoma (morphologic abnormality);epithelial neoplasm (antiquated);broadmatch
reticulohistiocytic granuloma (morphologic abnormality);non-neoplastic connective and soft tissue disorder;broadmatch
malignant teratoma, trophoblastic (morphologic abnormality);germ cell tumor (antiquated);broadmatch
dendritic cell sarcoma (disorder);hematopoietic and lymphoid neoplasm (antiquated);broadmatch
epidermodysplasia verruciformis (disorder);precancerous condition;broadmatch
mixed cell adenocarcinoma (morphologic abnormality);epithelial neoplasm (antiquated);broadmatch
low grade t-cell lymphoma (disorder);low grade lymphoma;broadmatch
mesenchymal hamartoma of liver (disorder);hamartoma;broadmatch
acute myeloid leukemia, m6 type (morphologic abnormality);neoplastic syndrome;broadmatch
hodgkin's disease, nodular sclerosis - lymphocytic predominance (disorder);hodgkin's lymphoma (antiquated);broadmatch
hodgkin lymphoma, nodular sclerosis, grade 1 (morphologic abnormality);hodgkin's lymphoma (antiquated);broadmatch
benign thymoma (disorder);epithelial neoplasm (antiquated);broadmatch
small cell carcinoma, fusiform cell (morphologic abnormality);grade iii neuroendocrine carcinoma;broadmatch
carcinoma in situ of extrahepatic bile ducts (disorder);cancer stage (antiquated);broadmatch
malignant histiocytosis (morphologic abnormality);hematopoietic and lymphoid neoplasm (antiquated);broadmatch
malignant tumor, fusiform cell type (morphologic abnormality);spindle cell neoplasm;broadmatch
glassy cell carcinoma (morphologic abnormality);epithelial neoplasm (antiquated);broadmatch
gingival fibroepithelial polyp (disorder);fibroepithelial polyp;broadmatch
islet cell adenoma (morphologic abnormality);epithelial neoplasm (antiquated);broadmatch
basophil adenoma (morphologic abnormality);pituitary gland neoplasm (antiquated);broadmatch
neoplasm of coccygeal body (disorder);connective and soft tissue neoplasm (antiquated);broadmatch
pigmented nevus;congenital giant pigmented nevus of skin (disorder);narrowmatch
malignant lymphoma by cell type (working formulation);malignant lymphoma, large b-cell, diffuse, no international classification of diseases for oncology subtype (morphologic abnormality);narrowmatch
lymphoid leukemia in remission;plasma cell leukemia in remission (disorder);narrowmatch
keratinizing squamous cell carcinoma;squamous cell carcinoma with horn formation (morphologic abnormality);narrowmatch
hematopoietic and lymphoid neoplasm (antiquated);histiocytic sarcoma (disorder);narrowmatch
nervous system neoplasm (antiquated);polar spongioblastoma (morphologic abnormality);narrowmatch
